origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Tielt	Belgium	50.9989	3.3258		Groß-Gerau	49.921388888889	8.4818055555556		Germany	384	EU
Liège	Belgium	50.65	5.5666666666667	196291	Lille	50.631944444444	3.0575	231491	France	177	EU
Dendermonde	Belgium	51.016666666667	4.1	45367	Nienburg/Weser	52.641111111111	9.2069444444444		Germany	395	EU
Eeklo	Belgium	51.1858	3.5639		Newbury	51.4009	-1.3235		United Kingdom	341	EU
Aalter	Belgium	51.083333333333	3.45		Rotenburg an der Wümme	53.106944444444	9.3969444444444		Germany	464	EU
Arlon	Belgium	49.683611111111	5.8166666666667		Hayange	49.329722222222	6.0619444444444	15833	France	43	EU
Westende	Belgium	51.1581	2.7681		Rauschenberg	50.866666666667	8.9166666666667		Germany	431	EU
Houffalize	Belgium	50.13202	5.78936		Sherborne	50.9491	-2.5183	9350	United Kingdom	594	EU
Izegem	Belgium	50.9172	3.215		Bad Zwischenahn	53.183611111111	8.0097222222222	27965	Germany	413	EU
Belœil	Belgium	50.533333333333	3.7166666666667		Schotten	50.5	9.1166666666667		Germany	382	EU
Middelkerke	Belgium	51.1847	2.8192		Sohren	49.9325	7.3080555555556		Germany	346	EU
Florennes	Belgium	50.2514	4.6044		Longvic	47.287777777778	5.0636111111111	8981	France	331	EU
Geel	Belgium	51.1633	4.99		Xanten	51.662222222222	6.4538888888889	21281	Germany	116	EU
Beauraing	Belgium	50.1089	4.9561		Seurre	46.998611111111	5.1466666666667	2435	France	346	EU
Zoersel	Belgium	51.2689	4.7125		Gräfenhainichen	51.729166666667	12.455555555556	12076	Germany	538	EU
Écaussinnes	Belgium	50.566666666667	4.1833333333333		Grenzach-Wyhlen	47.551666666667	7.6591666666667	14073	Germany	420	EU
Anderlecht	Belgium	50.833333333333	4.3	117412	Neukölln	52.483333333333	13.45		Germany	657	EU
Sint-Niklaas	Belgium	51.164444444444	4.1391666666667		Schongau	47.816666666667	10.9	10182	Germany	614	EU
Oudenaarde	Belgium	50.85	3.6		Hastings	50.85	0.57		United Kingdom	213	EU
Herstal	Belgium	50.6644	5.63		Kilmarnock	55.611666666667	-4.4944444444444		United Kingdom	870	EU
Charleroi	Belgium	50.416666666667	4.4441666666667	201761	Waldkirch	48.093888888889	7.9608333333333	21260	Germany	363	EU
Leuven	Belgium	50.866666666667	4.7	98292	Rennes	48.114166666667	-1.6808333333333	211373	France	553	EU
Schore	Belgium	51.1106	2.8392		Büchenbeuren	49.921388888889	7.2797222222222		Germany	341	EU
Middelkerke	Belgium	51.1847	2.8192		Rauschenberg	50.866666666667	8.9166666666667		Germany	428	EU
Kortrijk	Belgium	50.833333333333	3.2666666666667		Windsor and Maidenhead	51.466666666667	-0.66666666666667	147700	United Kingdom	283	EU
Ranst	Belgium	51.2	4.55		Herbstein	50.55	9.35		Germany	344	EU
Verviers	Belgium	50.583333333333	5.85	55463	Bradford	53.794	-1.751	76996	United Kingdom	629	EU
Liedekerke	Belgium	50.866666666667	4.0833333333333		Steinfurt	52.1475	7.3441666666667	33225	Germany	267	EU
Maaseik	Belgium	51.101944444444	5.7855555555556		Wegberg	51.133333333333	6.2666666666667	27668	Germany	34	EU
Brasschaat	Belgium	51.2906	4.4894		Bad Neuenahr-Ahrweiler	50.544722222222	7.1133333333333	27468	Germany	202	EU
Arlon	Belgium	49.683611111111	5.8166666666667		Saint-Dié-des-Vosges	48.284166666667	6.9491666666667	20471	France	176	EU
Heusden-Zolder	Belgium	51.05	5.2833333333333		Bad Arolsen	51.377777777778	9.0166666666667	15399	Germany	263	EU
Kruibeke	Belgium	51.1686	4.3092		Holsthum	49.891666666667	6.4133333333333		Germany	206	EU
Avelgem	Belgium	50.7753	3.4442		Ettenheim	48.255555555556	7.8119444444444	12615	Germany	422	EU
Antwerp	Belgium	51.216666666667	4.4	510610	Marseille	43.296666666667	5.3763888888889	855393	France	884	EU
