origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	age	destination_countryLabel	dist	eu
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Tallinn	59.437222222222	24.745	413782		Estonia	378	EU
Uppsala Municipality	Denmark	59.866666666667	17.633333333333	206039	Tartu	58.38	26.7225	93687		Estonia	544	EU
Karlskoga Municipality	Denmark	59.325	14.525		Narva	59.379166666667	28.200555555556	58375		Estonia	774	EU
Partille Municipality	Denmark	57.733333333333	12.1	37174	Chrudim	49.951136279202	15.795635790875	23102		Czech Republic	898	EU
Nyköping	Denmark	58.75	17.016666666667	29891	Salacgrīva	57.749444444444	24.358611111111	3010		Latvia	443	EU
Nacka	Denmark	59.516666666667	18.233333333333		Jelgava	56.652222222222	23.724444444444	61623		Latvia	453	EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Riga	56.9475	24.106944444444	698529		Latvia	442	EU
Vansbro Municipality	Denmark	60.516666666667	14.216666666667		Velké Meziříčí	49.355258131562	16.01226875669	11593		Czech Republic	1246	EU
Malmö	Denmark	55.605555555556	13	280415	Varna	43.207777777778	27.916944444444	348058		Bulgaria	1743	EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Jūrmala	56.972222222222	23.796944444444	57371		Latvia	491	EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Tukums Municipality	56.9667	23.15			Latvia	301	EU
Vellinge Municipality	Denmark	55.466666666667	13.016666666667		Târgoviște	44.924166666667	25.456666666667	79610		Romania	1464	EU
Varberg Municipality	Denmark	57.1	12.25		Karlovy Vary	50.230555555556	12.8725	49046		Czech Republic	765	EU
Åmål	Denmark	59.040277777778	12.718611111111	9373	Türi	58.809444444444	25.429166666667	5257		Estonia	729	EU
Bollnäs Municipality	Denmark	61.35	16.4		Ogre	56.816944444444	24.604722222222	25380		Latvia	687	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Sušice	49.231161465796	13.520207848015	11127		Czech Republic	1075	EU
Sundbyberg Municipality	Denmark	59.363333333333	17.965555555556	43192	Alūksne	57.423888888889	27.050277777778	7982		Latvia	571	EU
Landskrona	Denmark	55.866666666667	12.833333333333	30499	Võru	57.848611111111	26.992777777778	12458		Estonia	887	EU
Falköping Municipality	Denmark	58.166666666667	13.55		Sigulda municipality	57.15	24.86666667			Latvia	682	EU
Haninge Municipality	Denmark	59.166666666667	18.133333333333	81610	Haapsalu	58.946944444444	23.536944444444	10160		Estonia	310	EU
Malmö	Denmark	55.605555555556	13	280415	Tallinn	59.437222222222	24.745	413782		Estonia	819	EU
Sigtuna Municipality	Denmark	59.633333333333	17.883333333333	43723	Rakvere	59.350555555556	26.361111111111	15303		Estonia	479	EU
Varberg Municipality	Denmark	57.1	12.25		Tartu County	58.366666666667	26.716666666667	151377		Estonia	868	EU
Södertälje Municipality	Denmark	59.1	17.516666666667	91683	Pärnu	58.384444444444	24.498888888889	39784		Estonia	410	EU
Säffle Municipality	Denmark	59.133333333333	12.933333333333		Antsla	57.829166666667	26.528888888889	1352		Estonia	802	EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		České Budějovice	48.974722222222	14.474722222222	93470		Czech Republic	1191	EU
Åmål Municipality	Denmark	59.05	12.7		Türi	58.809444444444	25.429166666667	5257		Estonia	730	EU
Lerum Municipality	Denmark	57.766666666667	12.3		Baldone municipality	56.73333333	24.38333333	5724		Latvia	735	EU
Borlänge Municipality	Denmark	60.482777777778	15.436388888889		Pitești	44.866666666667	24.883333333333	155383		Romania	1845	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Škofja Loka	46.166666666667	14.3			Slovenia	1403	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Sigulda	57.153888888889	24.854444444444	11821		Latvia	487	EU
Vårgårda	Denmark	58.033333333333	12.8	5384	Põlva	58.053611111111	27.055555555556	5632		Estonia	837	EU
Hedemora Municipality	Denmark	60.283333333333	15.983333333333		Bauska	56.406666666667	24.1875	9348		Latvia	643	EU
Helsingborg Municipality	Denmark	56.05	12.716666666667		Dubrovnik	42.640277777778	18.108333333333	42615		Croatia	1540	EU
Eskilstuna	Denmark	59.366666666667	16.516666666667	68596	Jūrmala	56.972222222222	23.796944444444	57371		Latvia	503	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Varna	43.207777777778	27.916944444444	348058		Bulgaria	1740	EU
Tidaholm Municipality	Denmark	58.183333333333	13.95		Molinella	44.61758	11.66719			Italy	1516	EU
Gävle Municipality	Denmark	60.666666666667	17.166666666667		Rauma	61.116666666667	21.5	39809		Finland	240	EU
Karlskoga Municipality	Denmark	59.325	14.525		Sanremo	43.821413888889	7.7865611111111	54740		Italy	1783	EU
Lidköping Municipality	Denmark	58.5	13.183333333333		Utena	55.5	25.602777777778			Lithuania	821	EU
Hörby Municipality	Denmark	55.85	13.65	15020	Gmina Pyrzyce	53.133333333333	14.883333333333			Poland	312	EU
Kristianstad Municipality	Denmark	56.033333333333	14.15		Koszalin	54.190277777778	16.181666666667	108576		Poland	242	EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Helsinki	60.173333333333	24.948611111111	620982		Finland	396	EU
Tanum Municipality	Denmark	58.716666666667	11.316666666667	12346	Capo di Ponte	46.031666666667	10.346111111111			Italy	1412	EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Kaunas	54.9	23.933333333333	297669		Lithuania	639	EU
Sölvesborg Municipality	Denmark	56.05	14.583333333333		Malbork	54.033333333333	19.05	38895		Poland	362	EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Gdańsk	54.366666666667	18.633333333333	462249		Poland	293	EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Lahti	60.983333333333	25.655555555556	118848		Finland	525	EU
Solna Municipality	Denmark	59.366666666667	18.016666666667	73378	Warsaw	52.216666666667	21.033333333333	1748916		Poland	817	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Bellagio	45.9875	9.2619444444444			Italy	1505	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Sesimbra Municipality	38.433333333333	-9.1			Portugal	2926	EU
Sundbyberg Municipality	Denmark	59.363333333333	17.965555555556	43192	Sankt Veit an der Glan	46.766666666667	14.360277777778	12526		Austria	1421	EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Pobiedziska	52.477916666667	17.267111111111			Poland	515	EU
Kristinehamn Municipality	Denmark	59.3	14.116666666667		Seinäjoki	62.790277777778	22.840277777778	61530		Finland	608	EU
Nora Municipality	Denmark	59.516666666667	15.033333333333		Hône	45.616666666667	7.7333333333333			Italy	1620	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Szczecin	53.424722222222	14.555277777778	407047		Poland	259	EU
Ljungby Municipality	Denmark	56.833333333333	13.933333333333	27361	Šilutė	55.35	21.483333333333			Lithuania	496	EU
Malmö	Denmark	55.605555555556	13	280415	Province of Chieti	42.35	14.166666666667			Italy	1476	EU
Tyresö Municipality	Denmark	59.233333333333	18.216666666667	44873	Wejherowo	54.6	18.25			Poland	515	EU
Huddinge Municipality	Denmark	59.233333333333	17.983333333333	103632	Tychy	50.166666666667	19	129322		Poland	1010	EU
Malmö	Denmark	55.605555555556	13	280415	Florence	43.771388888889	11.254166666667	382808		Italy	1322	EU
Visby	Denmark	57.633333333333	18.283333333333	19245	Rhodes	36.433333333333	28.216666666667			Greece	2468	EU
Kristianstad Municipality	Denmark	56.033333333333	14.15		Espoo	60.21	24.66	269802		Finland	771	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Preveza	38.95	20.75	19042		Greece	2208	EU
Örebro Municipality	Denmark	59.273888888889	15.213333333333		Łódź	51.759494444444	19.458511111111	715360		Poland	877	EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Linz	48.3	14.283333333333	198181		Austria	1126	EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Kaunas	54.9	23.933333333333	297669		Lithuania	611	EU
Simrishamn Municipality	Denmark	55.55	14.35		Kołobrzeg	54.166666666667	15.566666666667	46716		Poland	172	EU
Söderhamn	Denmark	61.3	17.083333333333	12259	Szczecinek	53.716666666667	16.683333333333			Poland	844	EU
Heby Municipality	Denmark	59.933333333333	16.883333333333	13483	Kamienna Góra	50.816666666667	16.05			Poland	1015	EU
Lycksele municipality	Denmark	64.6	18.666666666667		Ähtäri	62.55	24.069444444444	6068		Finland	351	EU
Höör Municipality	Denmark	55.933333333333	13.55	15970	Città di Castello	43.47	12.231388888889	39937		Italy	1389	EU
Karlskrona	Denmark	56.183055555556	15.633055555556	35212	Gdynia	54.5	18.533333333333	247672		Poland	262	EU
Norrköping Municipality	Denmark	58.591944444444	16.185555555556	134527	Linz	48.3	14.283333333333	198181		Austria	1151	EU
Kristinehamn Municipality	Denmark	59.3	14.116666666667		Elva	44.533333333333	7.0833333333333			Italy	1709	EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Syracuse	37.083333333333	15.283333333333	122086		Italy	2482	EU
Norrköping Municipality	Denmark	58.591944444444	16.185555555556	134527	Tampere	61.498055555556	23.760833333333	225118		Finland	530	EU
Timrå Municipality	Denmark	62.5	17.333333333333		Zola Predosa	44.488333333333	11.218055555556	15105		Italy	2041	EU
Solna Municipality	Denmark	59.366666666667	18.016666666667	73378	Kalamaria	40.583333	22.95	91279		Greece	2117	EU
Norrköping	Denmark	58.6	16.2	91034	Tampere	61.498055555556	23.760833333333	225118		Finland	529	EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Vilnius	54.683333333333	25.283333333333	532762		Lithuania	676	EU
Vimmerby Municipality	Denmark	57.666666666667	15.85		Kauhava	63.101388888889	23.063888888889	16784		Finland	722	EU
Gävle	Denmark	60.683333333333	17.166666666667	71033	Kielce	50.8725	20.631944444444	191605		Poland	1112	EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Mariehamn	60.098611111111	19.944444444444	11461		Finland	292	EU
Ljungby	Denmark	56.833333333333	13.933333333333	12596	Šilutė	55.35	21.483333333333			Lithuania	496	EU
Askersund Municipality	Denmark	58.883333333333	14.9		Jordanów	49.666666666667	19.833333333333			Poland	1073	EU
Orust Municipality	Denmark	58.233333333333	11.683333333333	15054	Teuva	62.486111111111	21.747222222222	5482		Finland	727	EU
Säter	Denmark	60.35	15.75		Laterza	40.633333333333	16.8			Italy	2193	EU
Lund Municipality	Denmark	55.7	13.2		Zabrze	50.3	18.783333333333	179452		Poland	707	EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Gdańsk	54.366666666667	18.633333333333	462249		Poland	293	EU
Ystad Municipality	Denmark	55.416666666667	13.833333333333		Druskininkai	54.020555555556	23.9725	14172		Lithuania	669	EU
Alvesta Municipality	Denmark	56.9	14.55	19445	Krasnystaw	51	23.166666666667			Poland	864	EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Turku	60.451666666667	22.27	186014		Finland	662	EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Pietrasanta	43.94519	10.21827	24931		Italy	1649	EU
Ystad Municipality	Denmark	55.416666666667	13.833333333333		Świnoujście	53.916666666667	14.25			Poland	169	EU
Stockholm	Denmark	59.329444444444	18.068611111111	917297	Bassano del Grappa	45.768611111111	11.736666666667			Italy	1566	EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Kraków	50.066666666667	19.95	761900		Poland	997	EU
Huddinge Municipality	Denmark	59.233333333333	17.983333333333	103632	Debrzno	53.533333333333	17.233333333333			Poland	635	EU
Linköping Municipality	Denmark	58.4	15.616666666667	150446	Pietrasanta	43.966666666667	10.233333333333	24931		Italy	1649	EU
Tidaholm Municipality	Denmark	58.183333333333	13.95		Molinella	44.616666666667	11.666666666667			Italy	1516	EU
Jönköping Municipality	Denmark	57.783333333333	14.2	131150	Gorzów Wielkopolski	52.733333333333	15.25	124470		Poland	565	EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Panevėžys	55.725	24.363888888889			Lithuania	505	EU
Höör Municipality	Denmark	55.933333333333	13.55	15970	Soini	62.875	24.208333333333	2224		Finland	977	EU
Kalmar	Denmark	56.666666666667	16.366666666667	36392	Panevėžys	55.725	24.363888888889			Lithuania	505	EU
Sölvesborg Municipality	Denmark	56.05	14.583333333333		Ukmergė	55.266666666667	24.75			Lithuania	643	EU
Ale Municipality	Denmark	57.925	12.086944444444		Bertinoro	44.15	12.133333333333			Italy	1532	EU
Kristianstad	Denmark	56.033333333333	14.15	35711	Šiauliai	55.928055555556	23.316666666667	107875		Lithuania	570	EU
Östersund	Denmark	63.183333333333	14.666666666667	49806	Sanok	49.55	22.216666666667			Poland	1583	EU
Gällivare Municipality	Denmark	67.133333333333	20.65		Barga	44.075	10.481666666667	10034		Italy	2634	EU
Sollefteå	Denmark	63.166666666667	17.266666666667	8562	Gmina Rudniki	51.038611111111	18.596111111111			Poland	1351	EU
Malmö	Denmark	55.605555555556	13	280415	Szczecin	53.424722222222	14.555277777778	407047		Poland	262	EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Pobiedziska	52.477916666667	17.267111111111			Poland	515	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Florence	43.771388888889	11.254166666667	382808		Italy	1319	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Chojna	52.966666666667	14.416666666667			Poland	656	EU
Botkyrka Municipality	Denmark	59.2	17.833333333333	88391	Alytus	54.401388888889	24.049166666667			Lithuania	654	EU
Borgholm Municipality	Denmark	56.878055555556	16.661666666667	10656	Łeba	54.783333333333	17.55			Poland	239	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Prienai	54.633333333333	23.941666666667			Lithuania	612	EU
Kristinehamn Municipality	Denmark	59.3	14.116666666667		Brodnica	53.25	19.4			Poland	747	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Judenburg	47.1725	14.660277777778	10195		Austria	1288	EU
Botkyrka Municipality	Denmark	59.2	17.833333333333	88391	Alytus	54.40138889	24.04916667			Lithuania	654	EU
Falköping Municipality	Denmark	58.166666666667	13.55		Fontanellato	44.8825	10.155833333333			Italy	1495	EU
Simrishamn Municipality	Denmark	55.55	14.35		Palanga	55.916666666667	21.063888888889			Lithuania	422	EU
Haninge Municipality	Denmark	59.166666666667	18.133333333333	81610	Formia	41.256388888889	13.606944444444			Italy	2016	EU
Mark Municipality	Denmark	57.516666666667	12.683333333333		Gmina Szamotuły	52.6	16.583333333333			Poland	600	EU
Boden Municipality	Denmark	65.833333333333	21.716666666667		Oulu	65.016666666667	25.466666666667	198525		Finland	196	EU
Falkenberg Municipality	Denmark	56.916666666667	12.5		Gniezno	52.533333333333	17.6			Poland	587	EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Turku	60.451666666667	22.27	186014		Finland	664	EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Kaunas	54.9	23.933333333333	297669		Lithuania	610	EU
Sandviken	Denmark	60.621944444444	16.776388888889		Kielce	50.8725	20.631944444444	191605		Poland	1110	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Province of Chieti	42.35	14.166666666667			Italy	1474	EU
Norrköping	Denmark	58.6	16.2	91034	Udine	46.066666666667	13.233333333333	99094		Italy	1408	EU
Alingsås Municipality	Denmark	57.933333333333	12.533333333333		Leisi Parish	58.570555555556	22.696944444444	1810		Estonia	598	EU
Eskilstuna	Denmark	59.366666666667	16.516666666667	68596	Luton	51.9	-0.43333333333333			United Kingdom	1343	EU
Hallsberg Municipality	Denmark	59.066666666667	15.116666666667		Valga	57.776944444444	26.031111111111	12352		Estonia	651	EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Schwerin	53.633333333333	11.416666666667	91583		Germany	420	EU
Leksand Municipality	Denmark	60.733333333333	15		Karksi-Nuia	58.104722222222	25.5475	1524		Estonia	663	EU
Malung-Sälen Municipality	Denmark	60.683333333333	13.733333333333		Viiratsi Parish	58.36	25.637222222222	3461		Estonia	718	EU
Säffle Municipality	Denmark	59.133333333333	12.933333333333		Hagenow	53.431666666667	11.193055555556	11697		Germany	643	EU
Berg Municipality	Denmark	62.766666666667	14.45		Berg	50.366666666667	11.766666666667	2138		Germany	1388	EU
Munkedal Municipality	Denmark	58.483333333333	11.683333333333		Rellingen	53.65	9.8166666666667			Germany	550	EU
Västerås Municipality	Denmark	59.616666666667	16.533333333333		Kassel	51.319722222222	9.4977777777778	197984		Germany	1022	EU
Bräcke Municipality	Denmark	62.75	15.416666666667		Karula Parish	57.755277777778	26.300277777778	954		Estonia	816	EU
Nora Municipality	Denmark	59.516666666667	15.033333333333		Kõo Parish	58.629166666667	25.721111111111	1009		Estonia	618	EU
Mölndal Municipality	Denmark	57.654166666667	12.019166666667	63739	Borken	51.843888888889	6.8583333333333	42272		Germany	726	EU
Sunne Municipality	Denmark	59.833333333333	13.133333333333		Mustvee	58.847777777778	26.947777777778	1320		Estonia	789	EU
Skövde Municipality	Denmark	58.383333333333	13.85		Kuressaare	58.253333333333	22.486111111111	13009		Estonia	504	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Sherborne	50.9491	-2.5183	9350		United Kingdom	1514	EU
Mönsterås Municipality	Denmark	57.033333333333	16.45		Lehrte	52.3725	9.9769444444444	43639		Germany	664	EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Luton	51.9	-0.43333333333333			United Kingdom	1343	EU
Ljusdal Municipality	Denmark	61.833333333333	16.083333333333		Vinni Parish	59.295833333333	26.432222222222	4806		Estonia	631	EU
Malmö	Denmark	55.605555555556	13	280415	Stralsund	54.3	13.083333333333	58041		Germany	145	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Granville	48.838055555556	-1.5869444444444	13104		France	1635	EU
Alvesta Municipality	Denmark	56.9	14.55	19445	Lengede	52.2	10.3			Germany	590	EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Lancaster	54.047	-2.801			United Kingdom	1150	EU
Kristianstad Municipality	Denmark	56.033333333333	14.15		Rendsburg	54.304444444444	9.6644444444444	27617		Germany	344	EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Haapsalu	58.946944444444	23.536944444444	10160		Estonia	403	EU
Malmö	Denmark	55.605555555556	13	280415	Newcastle upon Tyne	54.977777777778	-1.6133333333333	282442		United Kingdom	926	EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Räpina	58.097777777778	27.464166666667	2312		Estonia	885	EU
Alingsås Municipality	Denmark	57.933333333333	12.533333333333		Mont-de-Marsan	43.890277777778	-0.50055555555556	31334		France	1802	EU
Nacka	Denmark	59.516666666667	18.233333333333		Keila	59.308055555556	24.426388888889	9758		Estonia	351	EU
Mölndal	Denmark	57.654166666667	12.013888888889	37233	Canterbury	51.278333333333	1.0775	55240		United Kingdom	999	EU
Eksjö Municipality	Denmark	57.666666666667	14.966666666667	16576	Neusäß	48.4	10.833333333333	21617		Germany	1066	EU
Södertälje Municipality	Denmark	59.1	17.516666666667	91683	Angers	47.472777777778	-0.55555555555556	150125		France	1754	EU
Täby Municipality	Denmark	59.433333333333	18.066666666667	66999	Viimsi Parish	59.533333333333	24.85	19199		Estonia	383	EU
Burlöv Municipality	Denmark	55.633333333333	13.066666666667		Anklam	53.85	13.683333333333	12712		Germany	202	EU
Mjölby Municipality	Denmark	58.325	15.130555555556	26384	Häädemeeste Parish	58.083333333333	24.5	2388		Estonia	549	EU
Gothenburg	Denmark	57.706944444444	11.966666666667	572799	Lyon	45.758888888889	4.8413888888889	500716		France	1414	EU
Norberg Municipality	Denmark	60.083333333333	15.95		Raasiku Parish	59.366666666667	25.183333333333	4749		Estonia	523	EU
Jönköping Municipality	Denmark	57.783333333333	14.2	131150	Lääne-Viru County	59.25	26.333333333333	59039		Estonia	722	EU
Landskrona Municipality	Denmark	55.866666666667	12.85		Plochingen	48.711666666667	9.4163888888889	13997		Germany	829	EU
Hallsberg Municipality	Denmark	59.066666666667	15.116666666667		Gifhorn	52.488611111111	10.546388888889	41518		Germany	785	EU
Åmål Municipality	Denmark	59.05	12.7		Gadebusch	53.7	11.116666666667			Germany	603	EU
Bollnäs Municipality	Denmark	61.35	16.4		Shepton Mallet	51.193	-2.546			United Kingdom	1615	EU
Eskilstuna Municipality	Denmark	59.370555555556	16.512777777778	100453	Erlangen	49.596388888889	11.004444444444	108336		Germany	1143	EU
Borås Municipality	Denmark	57.716666666667	12.933333333333	108083	Espelkamp	52.377222222222	8.6327777777778			Germany	654	EU
Borås Municipality	Denmark	57.716666666667	12.933333333333	109054	Espelkamp	52.377222222222	8.6327777777778			Germany	654	EU
Degerfors Municipality	Denmark	59.233333333333	14.433333333333		Oedheim	49.233333333333	9.25	6303		Germany	1161	EU
Strömstad Municipality	Denmark	58.933333333333	11.166666666667		Ledbury	52.0339	-2.4235			United Kingdom	1146	EU
Sölvesborg Municipality	Denmark	56.05	14.583333333333		Wolgast	54.05	13.766666666667	12355		Germany	228	EU
Svedala Municipality	Denmark	55.5	13.233333333333		Bergen auf Rügen	54.416666666667	13.433333333333	13612		Germany	121	EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Gozo	36.045	14.258888888889	37000		Malta	2417	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Marsaskala	35.8625	14.5675	12134		Malta	2542	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Bad Kötzting	49.176944444444	12.855	6805		Germany	1091	EU
Hällefors Municipality	Denmark	59.766666666667	14.516666666667		Lüchow	53.69	10.53	298		Germany	718	EU
Lekeberg Municipality	Denmark	59.166666666667	14.866666666667		Leisi Parish	58.570555555556	22.696944444444	1810		Estonia	455	EU
Örnsköldsvik Municipality	Denmark	63.283333333333	18.733333333333		Tarp	54.666666666667	9.4			Germany	1095	EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Luton	51.9	-0.43333333333333			United Kingdom	1385	EU
Ljusdal Municipality	Denmark	61.833333333333	16.083333333333		Schlieben	51.716666666667	13.383055555556			Germany	1137	EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Haapsalu	58.946944444444	23.536944444444	10160		Estonia	375	EU
Ale Municipality	Denmark	57.925	12.086944444444		Kaufungen	51.281111111111	9.6186111111111	12450		Germany	756	EU
Färgelanda Municipality	Denmark	58.566666666667	11.983333333333	6520	Schönberg	53.85	10.916666666667	4306		Germany	529	EU
Lund Municipality	Denmark	55.7	13.2		Greifswald	54.083333333333	13.383333333333	56685		Germany	180	EU
Mölndal Municipality	Denmark	57.654166666667	12.019166666667	63739	Canterbury	51.278333333333	1.0775	55240		United Kingdom	999	EU
Täby Municipality	Denmark	59.433333333333	18.066666666667	66999	Reinbek	53.508888888889	10.248333333333	27048		Germany	814	EU
Nora Municipality	Denmark	59.516666666667	15.033333333333		Fladungen	50.521111111111	10.145277777778	2322		Germany	1047	EU
Gotland Municipality	Denmark	57.615277777778	18.280555555556		Lübeck	53.869722222222	10.686388888889	216253		Germany	631	EU
Mark Municipality	Denmark	57.516666666667	12.683333333333		Apolda	51.024722222222	11.513888888889	22364		Germany	726	EU
Vellinge Municipality	Denmark	55.466666666667	13.016666666667		Grimmen	54.11	13.041388888889	10019		Germany	151	EU
Mölndal Municipality	Denmark	57.654166666667	12.019166666667	63739	Whitstable	51.360694444444	1.0256944444444	30195		United Kingdom	994	EU
Heby Municipality	Denmark	59.933333333333	16.883333333333	13483	Saarde Parish	58.15	24.95	3733		Estonia	502	EU
Strömstad Municipality	Denmark	58.933333333333	11.166666666667		Nissi Parish	59.120555555556	24.309166666667	2866		Estonia	751	EU
Sala Municipality	Denmark	59.916666666667	16.6		Vändra	58.648333333333	25.031666666667	2217		Estonia	499	EU
Växjö Municipality	Denmark	56.883333333333	14.8	85991	Schwerin	53.633333333333	11.416666666667	91583		Germany	420	EU
Katrineholm	Denmark	58.993611111111	16.201388888889	22616	Saint-Cyr-sur-Loire	47.402777777778	0.67805555555556	16239		France	1644	EU
Kalmar Municipality	Denmark	56.666666666667	16.366666666667		Wismar	53.8925	11.465	42219		Germany	437	EU
Ängelholm Municipality	Denmark	56.25	12.85		Kamen	51.591666666667	7.6652777777778	43868		Germany	619	EU
Eksjö Municipality	Denmark	57.666666666667	14.966666666667	16576	Schneverdingen	53.116666666667	9.8	18676		Germany	602	EU
Ludvika Municipality	Denmark	60.133333333333	15.183333333333		Bad Honnef	50.645	7.2269444444444	25078		Germany	1167	EU
Hammarö Municipality	Denmark	59.333333333333	13.433333333333		Ostseebad Insel Poel	54	11.433333333333	2488		Germany	605	EU
Enköping Municipality	Denmark	59.635555555556	17.076388888889	40920	Erlangen	49.596388888889	11.004444444444	108336		Germany	1182	EU
Gothenburg Municipality	Denmark	57.7	11.933333333333	984761	Lyon	45.758888888889	4.8413888888889	500716		France	1413	EU
Trelleborg	Denmark	55.375	13.15	28290	Buckhaven	56.1776	-3.0303			United Kingdom	1013	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Stralsund	54.3	13.083333333333	58041		Germany	143	EU
Oxelösund	Denmark	58.666666666667	17.116666666667	15085	Agros	34.916666666667	33.016666666667	806		Cyprus	2888	EU
Lund Municipality	Denmark	55.7	13.2		Nevers	46.9925	3.1566666666667	34841		France	1191	EU
Tyresö Municipality	Denmark	59.233333333333	18.216666666667	44873	Savigny-le-Temple	48.595833333333	2.5805555555556	30068		France	1557	EU
Malmö Municipality	Denmark	55.583333333333	13.033333333333		Newcastle upon Tyne	54.977777777778	-1.6133333333333	282442		United Kingdom	928	EU
Växjö	Denmark	56.883333333333	14.783333333333	39019	Lancaster	54.047	-2.801			United Kingdom	1149	EU
Bräcke Municipality	Denmark	62.75	15.416666666667		Taheva Parish	57.629722222222	26.3375	734		Estonia	828	EU
Falun Municipality	Denmark	60.6	15.633333333333		Gütersloh	51.9	8.3833333333333	97699		Germany	1065	EU
Finspång Municipality	Denmark	58.709166666667	15.786944444444	21018	Givet	50.138055555556	4.8241666666667	6618		France	1185	EU
Norrtälje Municipality	Denmark	59.766666666667	18.7	57226	Paldiski	59.35	24.05	4056		Estonia	305	EU
Umeå Municipality	Denmark	63.833333333333	20.25		Würzburg	49.794444444444	9.9294444444444	127200		Germany	1678	EU
Vänersborg Municipality	Denmark	58.383333333333	12.316666666667		Husby	54.766666666667	9.5666666666667			Germany	436	EU
Laxå Municipality	Denmark	58.983333333333	14.616666666667		Grevesmühlen	53.866666666667	11.166666666667	10496		Germany	607	EU
Simrishamn Municipality	Denmark	55.55	14.35		Barth	54.366666666667	12.716666666667	8696		Germany	168	EU
Karlshamn Municipality	Denmark	56.166666666667	14.85		Stade	53.600833333333	9.4763888888889	46378		Germany	446	EU
Trelleborg	Denmark	55.375	13.15	28290	Sassnitz	54.516388888889	13.641111111111	9560		Germany	100	EU
Finspång Municipality	Denmark	58.709166666667	15.786944444444	21018	Stromberg	49.946944444444	7.7794444444444			Germany	1102	EU
Norrköping	Denmark	58.6	16.2	91034	Esslingen am Neckar	48.740555555556	9.3108333333333	90378		Germany	1185	EU
Mölndal	Denmark	57.654166666667	12.013888888889	37233	Borken	51.843888888889	6.8583333333333	42272		Germany	725	EU
Ljusnarsberg Municipality	Denmark	59.866666666667	14.983333333333		Sunndalsøra	62.675277777778	8.5513888888889			Norway	464	Non-EU
Alingsås Municipality	Denmark	57.933333333333	12.533333333333		Kartung	13.1	-16.766666666667			Gambia	5558	Non-EU
Solna Municipality	Denmark	59.366666666667	18.016666666667	73378	Ski	59.7189	10.8353			Norway	406	Non-EU
Trelleborg	Denmark	55.375	13.15	28290	Hammerfest	70.663333	23.677778	10455		Norway	1775	Non-EU
